0
70,4
70,4
70,8
70,8
70,8
70,8
70,9
70,9
70,9
70,9
71
71
71
71
71,1
71,1
71,1
71,1
71,2
71,2
71,2
71,2
71,2
71,35
71,35
71,35
71,35
71,5
71,5
71,5
71,5
71,55
71,55
71,55
71,55
71,6
71,6
71,6
71,6
71,8
71,8
71,8
71,8
72
72
72
72
72,1
72,1
72,1
72,1
72,2
72,2
72,2
72,2
72,35
72,35
72,35
72,35
72,5
72,5
72,5
72,5
72,5
72,6
72,6
72,6
72,6
72,7
72,7
72,7
72,7
72,8
72,8
72,8
72,8
72,9
72,9
72,9
72,9
73,1
73,1
73,1
73,1
73,3
73,3
73,3
73,3
